smiles,logp,sa,qed,logp-sa,weight,tpsa
Cc1noc(C)c1CC(=O)Nc1ccc(Cl)cc1Cl,2.389750158,1.970662849,0.938007657,1.808777151,299.15700000000004,55.13
Cc1noc(C)c1CC(=O)Nc1ccc(Cl)c(Cl)c1,2.419861968,1.945564032,0.938007657,1.833875968,299.15700000000004,55.13
CN(Cc1cnn(C)c1)C(=O)Nc1cc(F)ccc1F,1.162553764,2.169963907,0.937977703,0.192236093,280.278,50.16
Cc1cc(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)no1,1.796224159,2.466181009,0.937974111,1.314638991,299.15700000000004,55.13
Cc1cccc(C)c1OCC(=O)N1CCc2[nH]ncc2C1,0.616796381,2.408709005,0.937951054,-0.418469005,285.34700000000004,58.22
CC(C)(C)c1ccc(OCC(=O)Nc2ncccn2)cc1,1.766781429,1.915862395,0.937835512,0.875737605,285.347,64.11
O=C(Nc1ccc(Cl)cn1)c1sccc1OC(F)F,1.824787574,2.36646636,0.937736957,1.28373364,304.705,51.22
Cc1cc(CNC(=O)c2scnc2C2CC2)ccc1F,1.568511562,2.433529806,0.937411262,0.964490194,290.363,41.99
CCc1ccc(C(=O)Nc2ccccc2N2CCCC2=O)cc1,2.513197615,1.779819493,0.937396448,1.848280507,308.38100000000003,49.41
O=C(NCc1ccc(Cl)c(Cl)c1)c1ccncc1,2.395705504,1.697777417,0.937285849,1.620622583,281.142,41.99
CNC(=O)c1ccc(CN(C)C(=O)c2ccncc2F)cc1,0.995907332,2.012668124,0.93722282,-0.160168124,301.321,62.3
O=C(Nc1ccc(OC(F)F)c(F)c1)c1ccccn1,1.947665907,1.929433378,0.937177523,1.144966622,282.22099999999995,51.22
Cc1ccc(C(=O)N(CC2CC2)c2ccccc2)c(=O)[nH]1,1.338393289,2.243016502,0.937105191,0.497103498,282.343,53.17
CC(=O)NCc1nc(-c2ccc(OC(F)(F)F)cc2)no1,1.127121391,2.146673329,0.937036268,0.124626671,301.224,77.25
O=C(COc1ccccc1F)NN1Cc2ccccc2C1,1.107629018,2.151414364,0.937027091,0.100085636,286.30600000000004,41.57
Cc1cccc(NC(=O)CN(C)C(=O)c2ccccc2)c1,2.095982355,1.591559657,0.937007614,1.114160343,282.343,49.41
O=C(NCc1ccco1)c1ccccc1N1CCCC1=O,1.341507122,2.005809573,0.936950848,0.330590427,284.315,62.55
CC(C)(C)CCC(=O)Nc1ccn(-c2ncccc2Cl)n1,1.757578598,2.443000119,0.936911604,1.242499881,306.7970000000001,59.81
CN(Cc1ccc(Cl)cc1)c1ccc(S(N)(=O)=O)cn1,1.034593018,2.077063767,0.936888974,-0.058263767,311.79400000000004,76.28999999999999
COc1ccc(C(=O)Nc2cccc(Cl)c2OC)nn1,1.231818255,2.133906455,0.936799421,0.265593545,293.71000000000004,73.34
COc1ncc(C(=O)Nc2ccc(Cl)cc2)c(C)n1,1.687383757,1.928415852,0.936765031,0.770904148,277.711,64.11
Cc1cccc(CS(=O)(=O)Nc2cccc(Cl)c2)c1,2.461888861,1.800631527,0.936713951,1.789688473,295.79100000000005,46.17
O=C(CCNc1cnc2ccccc2n1)N1CCCCC1,1.372801063,2.042428732,0.936592132,0.401871268,284.36300000000006,58.120000000000005
O=S(=O)(NCc1ccccc1F)c1cccc(F)c1,1.735562366,1.739478552,0.936478791,0.703821448,283.29900000000004,46.17
Cc1nn(C)c(C)c1CNC(=O)c1ccc(F)cc1F,1.25183666,2.027518359,0.93633752,0.217621641,279.29,46.92
COc1cc(C(=O)Nc2cc(C)ccc2F)cc(OC)c1C,2.513997205,1.827932588,0.936298582,1.884107412,303.3330000000001,47.56
Cc1ccc(CNC(=O)Cn2cc3c(n2)CCCC3)cc1,1.198335948,2.154387883,0.936228411,0.232332117,283.375,46.92
CCOc1ccccc1NC(=O)c1c(Cl)cnn1C,1.626754608,1.993584212,0.936118692,0.730915788,279.727,56.15
COc1cccc(C(=O)N[C@@H](C#N)c2ccccc2C)c1,1.354134203,2.379930785,0.93606172,0.618369215,280.327,62.12
Cc1nc(C)c(C(=O)NC2(c3cccc(Cl)c3)CC2)s1,1.934350756,2.381047264,0.936049131,1.451392736,306.8180000000001,41.99
N#Cc1cccc(NS(=O)(=O)c2ccccc2F)c1,1.64746918,1.844798145,0.935910308,0.653381855,276.292,69.96000000000001
CCN(CC)C(=O)Nc1nn(-c2ccccc2Cl)cc1C,1.813981677,2.408957679,0.935880826,1.298862321,306.797,50.16
O=C(Nc1cc(-c2ccco2)ccc1F)C1=CCCCO1,1.730412566,2.48482067,0.935674333,1.23367933,287.29,51.47
Cc1noc(C)c1CCC(=O)Nc1cc(F)cc(F)c1,1.78932584,2.10008111,0.935646387,1.04085889,280.274,55.13
O=C1CN(C(=O)CCc2cccnc2)c2ccccc2N1,0.959906751,2.128100619,0.93562955,-0.128600619,281.31500000000005,62.3
CN(CCN1CCOCC1)C(=O)c1c[nH]c2cccc(F)c12,0.473780822,2.365758522,0.935354389,-0.654558522,305.353,48.57
Cn1nnnc1-c1cccc(C(=O)NC2CCCCC2)c1,1.002907914,2.057448917,0.935041505,-0.117848917,285.35100000000006,72.7
COc1ccc(NC(=O)c2scnc2C2CC2)cc1C,1.841236965,2.317667169,0.935028682,1.272152831,288.372,51.22
Cc1ccc(Sc2ccc(C(=O)NC3CC3)cn2)cc1,2.137491137,1.97984535,0.934910217,1.45357465,284.384,41.99
CCOc1ccc(F)c(C(=O)Nc2ccncc2)c1F,1.791901834,2.022306455,0.934904966,0.988493545,278.25800000000004,51.22
CN(Cc1nnc(C2CC2)n1C)C(=O)c1cc(F)ccc1O,0.50223292,2.399109511,0.93486198,-0.589709511,304.325,71.25
Cc1nc(C)c(CC(=O)Nc2ccc(C)c(F)c2)s1,1.990749313,2.076146577,0.934741287,1.312513423,278.352,41.99
O=S(=O)(Cc1ccccc1)Nc1ccccc1Cl,2.437281104,1.641912259,0.934696854,1.639987741,281.764,46.17
O=C(Nc1ccc(-c2nccs2)cc1)OCC(F)(F)F,2.22016813,2.194218817,0.934558929,1.726681183,302.277,51.22
Cc1cccc(O[C@@H](C)C(=O)Nc2cccc(C#N)c2)c1,1.711847464,2.241229873,0.934500323,1.031470127,280.327,62.12
Cn1cccc(NC(=O)Cc2ccccc2Cl)c1=O,1.392333025,1.895744154,0.934483375,0.324155846,276.723,51.1
O=C(NCC(=O)N1CCCC1)c1cccc2nscc12,0.430281374,2.365579721,0.934230469,-0.717079721,289.36,62.3
NC(=O)c1cccc(COc2ccc3c(c2)OCCO3)c1,1.351605599,1.880760644,0.933874527,0.254939356,285.299,70.78000000000002
CC(C)c1cnc(NC(=O)Cc2ccc(F)c(F)c2)s1,2.081006823,2.196893418,0.933851991,1.529006582,296.3419999999999,41.99
O=C(Cn1cc2c(n1)CCCC2)Nc1ccc(F)cc1,1.34775622,2.118743382,0.933803996,0.420956618,273.311,46.92
O=C(Cc1ccccc1Cl)Nc1ccc(C(=O)[O-])cc1,0.967293399,2.055230631,0.933793347,-0.170530631,288.71,69.23
O=C(Cc1ccccc1)Nc1cc(Cl)ccc1C(=O)[O-],0.950435541,2.069282004,0.933793347,-0.184582004,288.71000000000004,69.23
Cc1nc(C)c(C(=O)NCCc2ccc(F)cc2C)o1,1.245692339,2.303629642,0.933764165,0.407830358,276.311,55.13
CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccccc1,2.191703358,1.88872628,0.933723685,1.46565372,280.327,62.12
Cc1occc1C(=O)Nc1cc(Cl)ccc1N(C)C,2.085515242,2.096564328,0.933620264,1.463155672,278.73900000000003,45.48
Cc1cc(N)nn1COc1ccc(Cl)cc1Cl,1.469322391,2.352910117,0.933463439,0.764109883,272.13500000000005,53.06999999999999
Cc1cccc(C)c1C(=O)NCC(C)(C)c1ccncc1,1.87814776,2.180102241,0.933455469,1.225937759,282.387,41.99
CCn1cnnc1CNC(=O)c1cccc(F)c1Cl,0.719417586,2.340756926,0.9331964,-0.320256926,282.706,59.81
CC(=O)Nc1ccc(C)cc1OCc1ccccc1C#N,2.21032485,1.902098379,0.933170613,1.502001621,280.327,62.12
Cc1cnc(CN2CCN(C(=O)c3ccccc3O)CC2)o1,0.654439902,2.177646434,0.93316401,-0.531026434,301.3460000000001,69.81
CC(C)(C)NC(=O)Cc1csc(-c2ccccc2)n1,2.056686729,1.950661135,0.933053045,1.316638865,274.389,41.99
CCn1ccnc(Nc2cccc(N(C)C(C)=O)c2)c1=O,0.641735903,2.387491366,0.933037305,-0.397991366,286.33500000000004,67.23
CCC(=O)Nc1cc(C(C)(C)C)nn1Cc1ccccc1,2.155331934,2.048644947,0.933025589,1.528755053,285.391,46.92
N#Cc1c(F)cccc1N1CCN(Cc2cnc[nH]2)CC1,0.525971196,2.340550556,0.932989036,-0.597870556,285.326,58.95
Cc1ccc(F)c(NC(=O)C(C)(C)c2cccc(C#N)c2)c1,2.253657818,2.167001819,0.932883538,1.755098181,296.345,52.89
CC(=O)N1CCc2cc(NC(=O)CCC(F)(F)F)ccc21,1.509767838,2.179484106,0.932852666,0.697115894,300.28,49.41
CCc1ccc(NC(=O)C2CCN(C(=O)N(C)C)CC2)cc1,1.673742604,1.871085526,0.932845393,0.710014474,303.40600000000006,52.650000000000006
Cc1cccc(O[C@H](C)C(=O)Nc2nc(C)cs2)c1,1.490205772,2.363931985,0.932834302,0.802008015,276.361,51.22
Cc1noc(CNc2ccc(C(=O)N3CCCC3)cc2)n1,1.247731331,2.019887252,0.932818748,0.206232748,286.3349999999999,71.26
COc1ccc(-c2c(C#N)c(N)nc(C)c2CC(C)C)cc1,1.971393868,2.283667203,0.932729032,1.434332797,295.386,71.92999999999999
Cc1ccc(S(=O)(=O)Nc2c(C)cccc2C)cc1,2.513140543,1.654669654,0.932662976,1.757990346,275.373,46.17
O=C(Nc1ncc(Cc2ccccc2Cl)s1)C1CC1,2.282377133,2.034800226,0.932633928,1.700999774,292.7910000000001,41.99
Cc1cccc(Cl)c1Nc1ccccc1CC(=O)[O-],1.160896712,2.358594952,0.93254372,0.325825048,274.72700000000003,52.16
CSCc1cccc(NC(=O)N(C)c2c(C)noc2C)c1,1.799370794,2.487918952,0.93252776,1.334821048,305.403,58.370000000000005
Cc1cccc(NC(=O)[C@H]2CC(=O)N(C3CCCC3)C2)c1C,1.273793428,2.467084741,0.932507776,0.565955259,300.4020000000001,49.41
O=C(NC1CC1)[C@H]1CCCN(C(=O)c2ccc(Cl)cc2)C1,1.162330471,2.23326012,0.932403928,0.23753988,306.79300000000006,49.41
O=C(CCc1ccc(Cl)cc1Cl)N1CCC[C@H](O)C1,1.205490328,2.452108473,0.932399411,0.457191527,302.2010000000001,40.540000000000006
Cc1cc(NC(=O)[C@H](C)Oc2ccc(F)cc2)n(C)n1,0.798257559,2.422136349,0.932373294,-0.148516349,277.29900000000004,56.15
O=C(CN1CCCOC1=O)NCc1nccc2ccccc12,0.522400885,2.314830569,0.932346318,-0.621530569,299.33000000000004,71.53
Cc1c(C(=O)NCc2ccc(F)cc2)cnn1C(C)C,1.668840772,2.026507684,0.932301515,0.815012316,275.32700000000006,46.92
Cc1cc(NC(=O)N(C)CCC(F)(F)F)c2ncccc2c1,2.014000883,2.38839028,0.932287579,1.57092972,311.307,45.23
Cc1cc(NC(=O)CCc2cccc(Cl)c2Cl)no1,2.318446155,2.077562441,0.932256516,1.783557559,299.15700000000004,55.13
CCC(=O)Nc1nc(Sc2ccc(C)cc2)ns1,1.635542737,2.347555697,0.932199874,0.998664303,279.39,54.88
CCC(=O)N1CCCC[C@@H]1C(=O)Nc1cccc(F)c1F,1.057175899,2.450848018,0.932026874,0.243551982,296.31700000000006,49.41
CCCn1nnnc1NC(=O)c1ccc(C)cc1Cl,1.08639713,2.195680584,0.931901283,0.101539416,279.731,72.7
Cc1ccc(C(=O)N(C)CC(C)(C)O)cc1Br,1.167500198,2.304276372,0.931892959,0.296143628,300.196,40.540000000000006
Cc1ccc(C(C)(C)CN(C)C(=O)Nc2ccccn2)cc1,2.087809558,2.252601541,0.931816023,1.578918459,297.40200000000004,45.23
Cc1cncc(C(=O)Nc2ccccc2OC(C)(C)C)c1,2.375971202,2.005497467,0.931811131,1.814122533,284.359,51.22
O=C(COc1ncnc2sccc12)NCC(F)(F)F,0.342556204,2.496871004,0.931788885,-0.748271004,291.254,64.11
CCC(=O)N1CCC[C@@H](C(=O)Nc2cccc(Cl)c2)C1,1.438417749,2.268302658,0.931638621,0.658797342,294.78200000000004,49.41
COC(=O)NCC(=O)N1CC=C(c2cc(C)cc(C)c2)CC1,0.854692637,2.375979852,0.93159984,-0.100839852,302.3740000000001,58.64
O=C(Nc1ccnn1Cc1cccs1)C1CCCC1,1.657200383,2.198971471,0.931554358,0.922628529,275.37700000000007,46.92
CCc1nnsc1C(=O)Nc1cc(F)ccc1F,1.318877772,2.195870811,0.931500573,0.435129189,269.276,54.88
Cc1ccccc1CNc1ccc(C(=O)[O-])c(F)c1F,0.755353528,2.443485865,0.931457585,-0.194665865,276.262,52.16
CN(c1ccc(-c2csc(N)n2)cc1)S(C)(=O)=O,0.722757993,2.202919351,0.93135679,-0.414819351,283.37800000000004,76.28999999999999
COc1ccccc1-c1csc(NC(=O)C2CC2)n1,2.142391289,1.821054072,0.931312083,1.346145928,274.345,51.22
Cc1occc1C(=O)Nc1ccccc1N1CCCCC1,2.48738824,1.919021426,0.931307888,1.911598574,284.3590000000001,45.48
CCOc1ccc(NC(=O)c2cccnc2)cc1Cl,2.485404919,1.662295097,0.931191923,1.723704903,276.723,51.22
CCOc1cc(NC(=O)c2ccncc2F)ccc1C,2.074340514,1.885283927,0.931190925,1.294836073,274.295,51.22
CC(=O)NCc1ccc(-c2csc(C3CC3)n2)s1,1.578451313,2.417736693,0.931189772,0.967363307,278.402,41.99
CSC(C)(C)CNC(=O)c1ccc2ncccc2c1,1.469175566,2.346744735,0.931180782,0.759455265,274.389,41.99
CCCCn1c(N)nc2cc(Br)cnc21,0.941674556,2.478373778,0.931178101,0.097726222,269.146,56.73
Cc1ocnc1CNC(=O)c1c(F)cccc1Cl,1.00863546,2.49776958,0.931118191,0.20775042,268.67499999999995,55.13
Cc1cccc(C(=O)NC2CCN(c3ncccn3)CC2)n1,0.630375812,2.158304126,0.931054651,-0.579484126,297.3620000000001,71.01
CCC(=O)N1CCCC[C@H]1C(=O)Nc1cccc(F)c1C,1.220743291,2.412907169,0.93098102,0.450812831,292.3540000000001,49.41
CS(=O)(=O)c1ccc(C(=O)Nc2nccs2)cc1,1.158580205,1.845928657,0.930963011,-0.047028657,282.346,76.13
Cc1nnc(NCc2ccccc2OC(C)(C)C)c(C#N)c1C,1.800624238,2.447229883,0.93080034,1.307290117,310.40100000000007,70.83000000000001
Cc1cc(Cl)cc(C)c1NS(=O)(=O)Cc1ccccc1,2.494702144,1.95251132,0.930747029,1.94622868,309.818,46.17
CC(C)Oc1cccnc1C(=O)Nc1cccn(C)c1=O,0.696673274,2.243083143,0.930576489,-0.423283143,287.3190000000001,73.22
O=C(Nc1cc(N2CCOCC2)ncn1)c1ccsc1,0.478953823,2.312516056,0.930248359,-0.685516056,290.348,67.35000000000001
Cc1ccc(CC(=O)Nc2ccc(Cl)nn2)s1,1.202004877,2.322412736,0.930218142,0.358707264,267.74100000000004,54.88
CC(C)(C)CCNC(=O)Cn1c(=O)oc2ccccc21,1.013958401,2.168705166,0.930205882,-0.021805166,276.336,64.24000000000001
CCN(Cc1cc(=O)c(O)co1)c1ccc(C)cc1C,1.215640532,2.489812579,0.930083933,0.498927421,273.33200000000005,53.68000000000001
CC(C)c1cccc(NC(=O)c2ccc(=O)n(C)n2)c1,1.263938365,1.965629921,0.929982819,0.190370079,271.31999999999994,63.99
Cc1noc(C)c1CNc1cc(C(F)(F)F)ccn1,1.561650617,2.392363441,0.929980058,0.924976559,271.242,50.95
Cc1cccc(C2(C(=O)Nc3ncccn3)CCC2)c1,1.432256849,2.225971666,0.92996108,0.619448334,267.332,54.88
Cc1nc(C(C)(C)c2ccccc2)sc1C(=O)NC(C)C,2.104949314,2.28718775,0.929926227,1.62843225,302.44300000000004,41.99
CC(C)(C)C(=O)NCC1CCN(c2ncccc2C#N)CC1,0.901711873,2.369819448,0.929921152,-0.037839448,300.40600000000006,69.02000000000001
CNC(=O)c1ccc(CN(C)C(=O)c2cc(C#N)cn2C)cc1,0.37755638,2.339838674,0.929912726,-0.811258674,310.357,78.13
COc1cc(C)c(NC(=O)N2CCC[C@H](C)C2)cc1OC,1.595343848,2.340267381,0.929856017,0.935752619,292.379,50.8
O=C(Nc1cc(F)cc(F)c1)[C@H]1CCCN1C(=O)C1CC1,0.828285481,2.414936347,0.929687376,-0.110636347,294.30100000000004,49.41
Cc1cc(C)c(CNC(=O)N(C)C2CCOCC2)c(C)c1,1.324095961,2.366590835,0.929674682,0.565669165,290.407,41.57000000000001
CC(C)[C@@H](NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)N(C)C,1.220920956,2.391245861,0.929635878,0.435454139,304.434,49.41
CCN(CC)C(=O)[C@@H]1CCCN(C(=O)Nc2ccccc2)C1,1.253348695,2.348061416,0.929631648,0.450838584,303.406,52.650000000000006
O=C(Nc1cccnc1N1CCCC1)c1ccccc1,2.137966816,1.689281897,0.929619322,1.244818103,267.33199999999994,45.23
Cc1cccc(NC(=O)N(Cc2ccccn2)C2CC2)c1C,2.380259236,2.045693581,0.92958787,1.849246419,295.3860000000001,45.23
CCc1ccc(C(=O)Nc2nc3c(s2)CCC3)cc1,2.21438935,1.923350202,0.929550961,1.523149798,272.37299999999993,41.99
CC(C)C(=O)Nc1cccc(CN(C)C(=O)C(F)(F)F)c1,1.549229163,2.10312418,0.929497413,0.69867582,302.29599999999994,49.41
CCc1cc(C(=O)Nc2ccc(F)c(Cl)c2)no1,1.944521192,2.052579734,0.929299953,1.229220266,268.675,55.13
COc1ccc(C(=O)Nc2ccc(C)cn2)c(OC)c1,1.847950701,1.771451235,0.929146853,0.888068765,272.30400000000003,60.45
CCn1nnnc1NCc1c(Cl)cccc1Cl,1.141781374,2.332384851,0.929035215,0.279515149,272.139,55.63
CN1C(=O)COc2ccc(NC(=O)CCCC(C)(C)C)cc21,1.602042055,2.288589511,0.92901141,0.908110489,304.39,58.64
C[C@H](NC(=O)c1ccc(C#N)cc1)c1ccc(F)cc1,1.811789152,2.108926009,0.929008753,1.079453991,268.291,52.89
C[C@@H](NC(=O)c1ccc(F)cc1)c1cccc(C#N)c1,1.741299397,2.167680679,0.929008753,1.020699321,268.291,52.89
Cc1ccc(C)c(NC(=O)[C@@H]2CCCCN2S(C)(=O)=O)c1,0.684669404,2.390373412,0.92899404,-0.334333412,310.41900000000004,66.48
CCC(C)(C)C1CCC(NC(=O)c2ccn(C)c(=O)c2)CC1,1.389358519,2.41554028,0.928944136,0.69455972,304.4340000000001,51.1
O=C(CN1CCCc2ccccc21)Nc1cccnc1,1.575448611,1.89013796,0.928870979,0.58276204,267.33200000000005,45.23
Cc1occc1C(=O)Nc1ccccc1N1CCCC1,2.232448155,1.904822692,0.928868029,1.535697308,270.33200000000005,45.48
CCC1CCC(NC(=O)c2ccc3c(c2)COCO3)CC1,1.71839505,2.223568715,0.928847417,1.028131285,289.37500000000006,47.56
COc1cccc2sc(NC(=O)CN3CCOCC3)nc12,0.796456761,2.018000997,0.92883625,-0.442400997,307.37500000000006,63.69
COc1ccc(CNC(=O)c2cccc(C)c2C)cn1,1.771583002,1.82204162,0.928832302,0.81499838,270.332,51.22
Cc1ccc(CN2C(=O)CC[C@H]2C(=O)NC2CCCC2)cc1,0.911887631,2.48502423,0.928742014,0.05979577,300.40200000000004,49.41
Cc1ccc(CC(=O)Nc2ccnc(N(C)C)n2)s1,0.671827289,2.422974343,0.928726867,-0.329254343,276.365,58.120000000000005
N#Cc1ccc(NC(=O)COc2cccc(F)c2)cc1,1.977238393,1.695858306,0.928690489,1.019021694,270.263,62.120000000000005
CC(C)CNC(=O)[C@@H]1CCCN(C(=O)c2ccc(F)cc2)C1,1.111499285,2.263599694,0.928685281,0.186500306,306.38100000000003,49.41
CCN(Cc1cccc(F)c1)C(=O)c1ccc(=O)[nH]c1,1.152271446,2.070503433,0.928665859,0.105796567,274.295,53.17
N#Cc1cccc(NC(=O)C2CCN(C(=O)C3CC3)CC2)c1,1.298109585,1.930975963,0.928663802,0.214404037,297.35800000000006,73.2
COc1cc(C)c(NC(=O)c2cc(C)no2)cc1OC,1.521372164,1.986373977,0.928577362,0.574566023,276.29200000000003,73.59
O=C(NC1CC1)c1ccc(Oc2cccc(Cl)c2)o1,2.059669269,2.151684841,0.928527852,1.465815159,277.707,51.47
O=C(NCC1CCCCC1)c1ccc(N2CCCC2=O)cc1,2.010015485,1.905996915,0.928484249,1.217503085,300.402,49.41
CCN(Cc1cccc(C)c1)C(=O)Nc1cnccc1C,2.307351443,2.023653529,0.928391976,1.728786471,283.37500000000006,45.23
COc1ccc(NC(=O)N(C)Cc2cnn(C)c2)cc1,1.230894329,1.956329532,0.928387268,0.136270468,274.324,59.39
CCc1cccc(C)c1NC(=O)Cc1c(C)noc1C,1.971313405,2.066079991,0.928281317,1.277380009,272.348,55.13
Cc1ccc(NC(=O)N2CCC(Oc3ccccc3)CC2)cc1,2.845831394,1.759547121,0.928194893,2.310772879,310.3970000000001,41.57000000000001
Cc1ccc(CNC(=O)c2occc2C)c(OC(C)(C)C)c1,2.14393407,2.305901819,0.928174628,1.697838181,301.386,51.47
O=C(NCCc1nnc2n1CCC2)c1ccc(F)c(F)c1,0.514590438,2.194481313,0.928167467,-0.719481313,292.289,59.81
O=C(NCc1ccccc1Cl)[C@@H]1CCCN1C(=O)C1CC1,1.015128647,2.289940172,0.928121481,0.067259828,306.79300000000006,49.41
CCC(CC)N(C)C(=O)Nc1ccc2c(c1)CCN2C(C)=O,1.558968629,2.354245665,0.92801104,0.893654335,303.40600000000006,52.650000000000006
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)NCc1ccncc1,0.609971849,2.476612557,0.9279988,-0.379312557,305.378,71.53
COc1ccc(C)cc1NC(=O)CSC1=NCCS1,1.314452854,2.285054072,0.92798954,0.493065928,296.417,50.69
O=C(CSC1CCCC1)Nc1cccc2ncccc12,2.335241432,2.056578116,0.927944276,1.792521884,286.40000000000003,41.99
CCN(C(=O)[C@@H](C)NC(=O)OC(C)(C)C)c1ccccc1,1.223415936,2.4623879,0.927863091,0.4903121,292.379,58.64
Cc1sc(NC(=O)CCc2ccccc2)c(C#N)c1C,2.429101244,1.954413323,0.927848215,1.853506677,284.384,52.89
O=C(CNc1ccc(Cl)c(Cl)c1)N1CCOCC1,1.39230581,1.92145253,0.927737216,0.34264747,289.1620000000001,41.57000000000001
O=C(Nc1cnn(-c2ccccc2F)c1)N1CCSCC1,1.103515776,2.352773759,0.927594452,0.239326241,306.36600000000004,50.16
CC1(CNC(=O)c2ccccn2)Cc2ccccc2C1,1.150974489,2.327395371,0.927557719,0.289104629,266.34400000000005,41.99
CC(=O)N[C@H](CC(=O)N1CCCC1)c1ccc(Cl)cc1,1.098472482,2.320715295,0.927525886,0.208984705,294.7819999999999,49.41
CNC(=O)CC1CCN(C(=O)Cc2ccc(Cl)cc2)CC1,1.361361451,1.943235537,0.927294545,0.313964463,308.8090000000001,49.41
Cc1cc(NC(=O)c2cnns2)ccc1Br,1.324511831,2.325019245,0.927213267,0.536300755,298.165,54.88
N#Cc1cc(NCc2nnc(C3CC3)o2)ccc1Cl,1.282952144,2.489169456,0.927154346,0.595010544,274.711,74.74000000000001
COc1ccc(NC(=O)Oc2ccccc2F)c(Cl)c1,2.809855798,1.805967718,0.927152108,2.292632282,295.697,47.56
O=C(CCc1cccnc1)Nc1ccc2c(c1)COC2,1.468324475,2.101580463,0.927142342,0.581519537,268.31600000000003,51.22
O=C(CN1CCCOC1=O)Nc1ccc(Cl)cc1F,1.168817507,2.105293936,0.927072819,0.154606064,286.69,58.64
O=C(NC1CCCC1)c1cccc(Cn2cccn2)c1,1.641376916,1.911254518,0.927066423,0.692545482,269.348,46.92
COc1cc(S(=O)(=O)NC(C)C)ccc1Br,1.252341546,1.968555069,0.927013515,0.175844931,308.197,55.400000000000006
Cc1cnc(NC(=O)c2cnn(C(C)C)c2C)s1,1.09014708,2.478712129,0.926934674,0.310927871,264.354,59.81
Cn1ccc(NC(=O)N2CCC(c3ccc(F)cc3)CC2)n1,1.611816804,2.149107973,0.926930115,0.821592027,302.35300000000007,50.16
O=C(Nc1cccc(Cn2cccn2)c1)C1CCCC1,1.98215957,1.892372119,0.926900536,1.167727881,269.348,46.92
CC(=O)N1CCc2ccc(NC(=O)c3cccs3)cc2C1,1.693162977,2.04312439,0.926820211,0.86187561,300.3830000000001,49.41
CC(C)(C)C(=O)CNC(=O)c1cc(Cl)cc(Cl)c1,1.956231777,2.075710352,0.926818044,1.262689648,288.174,46.17
COc1ccc([C@@H](C)NC(=O)C2CCN(C(C)=O)CC2)cc1,0.941056156,2.220172708,0.926817975,-0.089272708,304.39000000000004,58.64
Cc1ccc(C)c(OCc2nc(N)nc(N(C)C)n2)c1C,0.639216254,2.409675199,0.926745359,-0.385615199,287.367,77.16
Cc1cc(NC(=O)C2CCOCC2)ccc1C(=O)N(C)C,1.127400239,2.024765106,0.926729668,0.037154894,290.363,58.64
COc1ccc(Cl)cc1C(=O)Nc1ccn(C)n1,1.424549005,1.935430195,0.92669097,0.398969805,265.7,56.15
COc1cccc(C(=O)Nc2ccc(F)cn2)c1F,1.569023099,1.981383922,0.926668854,0.639316078,264.231,51.22
COc1ccc(C(=O)Nc2cccc(F)c2F)cn1,1.698393372,1.873551121,0.926668854,0.747148879,264.231,51.22
COc1ccc(NC(=O)c2ccc(F)cc2F)cn1,1.751575725,1.829222528,0.926668854,0.791477472,264.231,51.22
CCc1cnc(NC(=O)c2cc(C)n(C(C)C)c2C)s1,2.014312546,2.386805539,0.926574538,1.570234461,291.42,46.92
CCCCc1ccc(-n2nnc(N)c2C(C)(C)C)cc1,1.719073949,2.361252299,0.926529735,1.128347701,272.396,56.73
CCOc1ncccc1C(=O)Nc1ccc(C)cc1C,2.31603319,1.782224037,0.926523457,1.567215963,270.332,51.22
CC(C)(C)Oc1cc(C(=O)N2CCC(CO)CC2)ccn1,0.78234572,2.336480225,0.926476332,-0.233080225,292.3789999999999,62.66
Cc1cccc(C2=CCN(C(=O)Nc3nncs3)CC2)c1,1.343490947,2.487256231,0.926470961,0.680463769,300.3870000000001,58.120000000000005
Nc1cccc(COc2ccc(Cl)cc2Cl)n1,2.278176277,1.93009639,0.926394682,1.61950361,269.13100000000003,48.14
Cc1ccc(C)c(C(=O)Nc2cnn(CC3CC3)c2)c1,1.852031017,2.060192993,0.926378403,1.102047007,269.348,46.92
O=C(Cn1nnc(-c2ccccc2F)n1)NC1CCCC1,0.628820002,2.135879434,0.92629233,-0.597879434,289.31400000000014,72.7
CC1CCC(NC(=O)CCc2nc(C(C)(C)C)no2)CC1,1.384519999,2.352453435,0.926291635,0.642146565,293.41100000000006,68.02000000000001
CCn1cc(N)cc1C(=O)N(C)Cc1cccc(C)n1,0.643805121,2.430118033,0.926281242,-0.364298033,272.352,64.15
Cc1cc(C(=O)NCc2cc(F)cc(F)c2)c(C)o1,1.829351845,2.045623796,0.926121604,1.059016204,265.259,42.24
CCOc1ccc(C(=O)Nc2cccn(C)c2=O)cc1,1.420562796,1.765519642,0.926109694,0.270780358,272.304,60.33
CC(=O)Nc1cccc(-c2ccc(F)c(C(=O)[O-])c2)c1,0.717837243,2.22242069,0.926071597,-0.40782069,272.25499999999994,69.23
Cc1cc(C)cc(C(=O)Nc2ccnn2CC(C)C)c1,1.90987302,2.154937054,0.925951743,1.253302946,271.364,46.92
