smiles,logp,sa,qed,logp-sa,weight,tpsa
N#Cc1ccc(NC(=O)[C@H]2CC(=O)N(c3ccc4c(c3)OCCO4)C2)cc1,0.590307271,2.623047376,0.90355132,-0.301967376,363.37300000000016,91.66
O=C(Cc1cccc(Cl)c1)NC1CCN(c2ccccc2)CC1,2.5537104,1.769063768,0.928446823,1.898636232,328.8430000000001,32.34
COc1c(Cl)cc(C(=O)Nc2ccc(C)cc2)cc1Cl,3.302744532,1.664846145,0.902053273,2.897873855,310.18000000000006,38.33
O=C(N[C@@H]1CCN(c2cccc[nH+]2)C1)N1CCC(n2cccn2)CC1,-1.566501,3.840550773,0.91556576,-2.517950773,341.43900000000014,67.54
CCn1c(C[NH+]2CCC(OC3CCCCC3)CC2)nc2ccccc21,0.071940752,3.422224417,0.905766667,-0.469424417,342.50699999999995,31.49
CS(=O)(=O)c1ccc(C(=O)Nc2nccs2)cc1,1.158580205,1.845928657,0.930963011,-0.047028657,282.346,76.13
CC(C)c1cccc(C(C)C)c1NC(=O)[C@H](C)n1cncn1,1.426268793,2.741875659,0.91504244,0.982724341,300.40599999999995,59.81
COc1nc(Oc2cccc(Br)c2)ccc1N,1.813996446,2.129645428,0.944154628,1.097554572,295.136,57.370000000000005
O=C(Nc1cc(-c2ccccc2)ns1)N[C@@H]1CCCOC1,0.822482145,2.888334036,0.915492686,0.222265964,303.38700000000017,63.25
C[C@H]1CN(CC[C@H](O)c2cc(F)cc(F)c2)C[C@@H](C)O1,-0.069800962,3.275783196,0.922337841,-0.778283196,285.334,32.7
Cc1nn(C)cc1CCC(=O)N1CC[C@H](C(N)=O)c2ccccc21,-0.298176316,2.983468596,0.927667973,-1.316548596,326.40000000000003,81.22
COc1ccc(C)c(NC(=O)N2CCC[C@H]2c2c(C)n[nH]c2C)c1,1.297008389,2.842620146,0.902054126,0.869939854,328.416,70.25
O=C(Nc1ccc(CN2CCCC2=O)cc1)[C@H]1CCCc2ccccc21,1.79596414,2.516827702,0.911794817,1.350772298,348.4460000000001,49.41
CC(C)[C@@H](O)/C=C\c1cc2c(cc1Cl)OCO2,0.620685649,3.049678327,0.900905373,0.049121673,254.713,38.69
C[C@H]1CN(c2ncccc2S(N)(=O)=O)C[C@H](c2ccccc2)O1,-0.392051316,3.078265771,0.92375475,-1.382865771,333.413,85.52000000000001
O=C(Nc1ccc(Oc2cccnc2)nc1)N1CCOC2(CCCC2)C1,0.91036295,3.009876417,0.913516185,0.435923583,354.41000000000025,76.58
C[C@@H]1CCCC[C@@H]1NC(=O)c1ccccc1-c1cncnc1,1.182241841,2.786920816,0.94322239,0.665179184,295.386,54.88
NC(=O)c1cc(Cl)ccc1NCc1cccc(F)c1,2.209606429,1.778336607,0.902305263,1.411763393,278.714,55.120000000000005
Cc1ccc(F)c(NC(=O)c2ccc(S(C)(=O)=O)cc2)c1,2.078430033,1.655120544,0.948099664,1.134799456,307.34600000000006,63.24
CCc1nn(C)cc1CNC(=O)N1CCO[C@@H](c2nccs2)C1,-0.71405498,3.362178508,0.923350569,-1.640078508,335.433,72.28
CC(=O)Nc1ccc(S[C@@H]2C[C@@H](C)CC[C@@H]2C#N)cc1,0.924997561,3.357789245,0.911964263,0.707690755,288.41599999999994,52.89
Cc1nc2n(n1)CCC[C@H]2N[C@@H](C)Cc1ccc(Cl)cc1,0.480519133,3.280886896,0.942240554,0.014733104,304.82500000000005,42.74
Cn1ncc(NC[C@@](C)(O)c2ccsc2)c(Cl)c1=O,-0.690948499,3.396788997,0.903477625,-1.581988997,299.7830000000001,67.15
O=C(Nc1nncs1)N(Cc1cccc(F)c1)C1CC1,1.315128428,2.340034824,0.942335247,0.533665176,292.33900000000006,58.120000000000005
CC[C@@H](NC(=O)c1cnc2ccc(C)cn12)[C@@H]1CCCO1,-0.314328101,3.38233305,0.938684788,-1.05221305,287.36300000000006,55.63000000000001
Cc1cc(NC(=O)CC2CCCC2)n([C@@H]2CCS(=O)(=O)C2)n1,0.018840057,2.953421962,0.918638346,-0.883501962,325.434,81.06
CCc1noc(C)c1C(=O)Nc1ccnn1[C@H](C)CC,0.554316422,3.027371873,0.910781904,-0.062151873,276.3400000000001,72.95000000000002
Cc1cccc(-c2ncc(CNCC3=CC=C[C@@H]4N=CC=C34)cn2)c1,0.233360486,3.557563455,0.914817573,-0.140343455,328.41900000000004,50.17
COc1cc(OC)cc(C2(O)CCC3(CC2)OCCO3)c1,-0.058826132,3.098690538,0.925975838,-0.890190538,294.347,57.150000000000006
Cc1ccccc1CN(C)C(=O)Nc1ccc(N2CCOC2=O)cc1,2.112174027,2.106770413,0.92535816,1.508749587,339.3950000000001,61.88
Cc1ccc(C)c(OCCC(=O)Nc2ccc(F)cc2C)c1,2.884648521,1.778470646,0.900287347,2.380089354,301.36100000000005,38.33
Cn1cc(C#N)cc1C(=O)N[C@@H](C#N)c1cccc(Cl)c1,0.20959226,3.070425206,0.945066186,-0.525565206,298.73300000000006,81.61
COc1cc(C)sc1C(=O)Nc1ccc(F)c(C)c1,2.25414944,2.075262553,0.928532825,1.689677447,279.336,38.33
Cc1ocnc1CNC(=O)N[C@@H]1CCCN(c2ccccc2F)C1,0.364913851,2.967379353,0.902754464,-0.377059353,332.379,70.39999999999999
O=C(Nc1cccc(N2CCOCC2)c1)[C@@H]1COc2ccc(F)cc2C1,0.982671494,2.604592277,0.91886425,0.247507723,356.39700000000005,50.80000000000001
CC[C@H](NC(=O)N1CCN(C(=O)c2ccncc2)CC1)c1ccncc1,0.41317721,2.639482714,0.912906928,-0.544182714,353.42600000000016,78.43
CC[NH2+][C@H](Cc1ccc(F)cc1F)c1ccc(Cl)cn1,-0.196205711,3.603598537,0.903338699,-0.723298537,297.756,29.5
C[C@@H](Oc1cccc(Cl)c1)C(=O)N[C@H]1CCS(=O)(=O)C1,-0.301635458,2.837398092,0.911070554,-1.426798092,317.79400000000004,72.47
CC(C)c1nn(C)cc1C[NH+]1CCC(OC2CCCCC2)CC1,-0.767726623,3.824162151,0.903418728,-1.384062151,320.50100000000015,31.49
Cc1ccc2nc(N(C)CC3(CO)CCOCC3)sc2c1,0.881001427,2.676505159,0.943275143,0.153514841,306.431,45.59
Cc1nnc([C@@H]2CCCN(C(=O)Nc3cccs3)C2)s1,0.815637687,3.015447514,0.925598681,0.304072486,308.4320000000001,58.120000000000005
C[C@H]1C[C@@H](Nc2ccc(-n3cncn3)c(F)c2)CS1,-0.283389905,3.578639492,0.937156037,-0.866339492,278.35599999999994,42.74
O=C(Nc1cccc(F)c1F)N1CCC[C@H]1Cc1ccccc1,2.154319482,2.413505082,0.9039318,1.790294918,316.35099999999994,32.34
COc1cc(C(=O)Nc2nc(C(F)(F)F)cs2)ccc1Cl,2.442919069,2.098799896,0.918615118,1.977400104,336.722,51.22
CC[C@H](NC(=O)c1c(C)nn(C)c1C)c1nc(C(F)(F)F)cs1,0.750413341,3.112711949,0.923037055,0.280628051,346.378,59.81
O=S(=O)(NCc1ccccc1Cl)c1cc(Cl)ccc1Cl,2.803890501,1.826455935,0.901079093,2.298844065,350.6540000000001,46.17
Cc1c(Cl)nnc(NC[C@]2(C)CCCO2)c1C,-0.239505674,3.551091748,0.902280838,-0.823251748,255.749,47.040000000000006
CC1CCN(C(=O)NCC2(c3ccc(Cl)cc3)CC2)CC1,2.150342753,2.18977452,0.904537232,1.62332548,306.83700000000016,32.34
CO[C@@H](CNC(=O)c1ccc(Br)o1)c1ccc(F)cc1,1.24704285,2.643763372,0.907183037,0.654936628,342.16400000000004,51.47
Cc1cc(OCC(=O)Nc2ccccc2C#N)ccc1Br,2.397522548,1.887045967,0.920159964,1.759654033,345.196,62.12
CCn1cnnc1CCNC(=O)[C@@H]1SCCc2ccccc21,-0.413352246,3.265650707,0.916250698,-1.278350707,316.43,59.81
COc1ccc2cc(CNC(=O)N3CCC[C@H](O)C3)ccc2c1,0.950513433,2.435325361,0.914902355,0.079374639,314.38500000000005,61.8
N#C[C@]1(NC2CC2)CCC[C@H](Oc2cc(F)ccc2F)C1,0.217578622,3.502935632,0.925777804,-0.202355632,292.329,45.05
CCc1cnc(NC(=O)c2ccc(S(C)(=O)=O)o2)s1,0.408032549,2.561832375,0.931857076,-0.607532375,300.361,89.27
Cc1cccc(CN(C)c2ncc(N)cc2C#N)n1,0.325365755,2.584828044,0.903000151,-0.709528044,253.30900000000003,78.83
CCCCn1c(N2CCC([NH3+])CC2)nc2ccsc2c1=O,-0.59003799,3.111609005,0.929967166,-1.642809005,307.44300000000004,65.77000000000001
Cc1cc(S(=O)(=O)N2CCC[C@H](CC(N)=O)C2)c(F)cc1F,-0.117805399,2.764785489,0.908210362,-1.215465489,332.372,80.47
O=C(NCc1nncn1C1CC1)C1(c2cccc(F)c2)CCCCC1,1.302275399,2.581280082,0.907093224,0.689119918,342.41800000000023,59.81
CN(Cc1cccs1)c1nc(C(F)(F)F)ccc1C[NH3+],0.186820844,3.086697614,0.942990711,-0.546497614,302.345,43.77
CCc1onc(C)c1NC(=O)N1CCC[C@@H]1c1ccc(C)s1,1.268795035,3.198411788,0.918090456,1.085928212,319.43,58.370000000000005
CN(C)S(=O)(=O)c1ccc(-c2ccc(F)c(O)c2)cc1,1.536116929,1.908800411,0.9459494,0.539799589,295.335,57.61
Cc1ccc(CCC(=O)Nc2nccc(C)n2)cc1,1.763326486,1.845020738,0.913406277,0.819719262,255.32100000000003,54.88
N#C[C@]1(NC2CC2)CC[C@@H](n2ncc3ccccc32)C1,-0.260777145,3.596622944,0.929033202,-0.820942944,266.34800000000007,53.64
CC(C)(C)c1ccc(CNC(=O)c2cnc([C@@H]3CCCO3)s2)cc1,1.650331183,2.844224336,0.903191533,1.377875664,344.4800000000001,51.22
CC(C)c1cc(C(N)=O)c(NC(=O)c2cccc(C#N)c2)s1,1.543471386,2.277948742,0.907368212,0.816431258,313.382,95.98
CC(C)[C@@H](C)NS(=O)(=O)c1cc2oc(=O)[nH]c2cc1Cl,-0.113381122,3.079542234,0.902544054,-0.982242234,318.78200000000004,92.17
CCc1cccc(S(=O)(=O)Nc2c(C)n[nH]c2C)c1,1.177814348,2.173248056,0.901999095,0.216491944,279.365,74.85
Cc1cccc(NC(=O)N[C@@H](C)c2ccc3c(c2)OCO3)c1,1.838048501,2.329971483,0.909773079,1.276448517,298.34200000000004,59.59
COc1cc(Br)c([C@H]2OCC[C@@H]2CO)cc1OC,0.032858851,3.212703625,0.926997364,-0.676503625,317.17900000000003,47.92
CCN1N=CC2=N[C@H](c3cccc(OCc4ccccn4)c3)N[C@@H]21,-0.914237869,3.894387911,0.91810126,-1.543587911,321.384,62.11
CC1(NC(=O)CSCc2ccccn2)Cc2ccccc2C1,1.177735103,2.521268069,0.922669923,0.467231931,312.43800000000005,41.99
Cc1ccc(F)c(NC(=O)[C@H](C)n2cc(Br)cn2)c1,1.330161046,2.571065624,0.940745892,0.721754376,326.16900000000004,46.92
Cc1ccc(N2CCN(C(=O)NC3CCCCC3)C[C@@H]2C)cc1,1.568776096,2.520361725,0.90573077,1.027458275,315.46100000000007,35.58
CNc1cccc(CO[C@H]2CCCc3ccccc32)n1,1.40130366,2.758558632,0.917352938,0.958941368,268.36,34.15
O=C1N[C@H](CCc2ccc(Br)cc2)Oc2ccccc21,1.247747059,2.777706665,0.933799428,0.752493335,332.19700000000006,38.33
CS[C@@H]1CCC[C@H]1NC(=O)N1CCN(Cc2ccccc2)CC1,0.526281803,2.953505598,0.920213834,-0.155605598,333.5010000000001,35.580000000000005
O=C(c1cc[nH]n1)N1CC[C@@H]2[C@@H](CCC(=O)N2CCc2ccccc2)C1,-0.465963444,3.378192117,0.916154503,-1.272692117,352.4380000000001,69.3
C[C@@H](NC(=O)[C@@H]1Cc2ccccc2O1)c1cccs1,0.738329375,2.852944947,0.933453702,0.076055053,273.357,38.33
Cc1ccc([C@H](NC(=O)[C@@H]2CCCO2)c2ccccc2)cc1,1.358422018,2.597951104,0.938778855,0.781668896,295.382,38.33
Cc1cccc(C(=O)N2CCCN(C(=O)NC[C@@H]3CCOC3)CC2)c1,-3.14743914,2.573263922,0.909937692,-0.684243922,345.4430000000002,61.88000000000001
Cc1nc2ccc(N(C)CC(=O)N3CCC(C(N)=O)CC3)cc2s1,0.489705634,2.383644744,0.914826288,-0.618824744,346.4560000000001,79.53
CCS(=O)(=O)[C@H](C)C(=O)Nc1ccccc1Cl,0.668215805,2.43062196,0.915234311,-0.32892196,275.757,63.24
CSC1=C(C#N)[C@H](c2ccccc2C)[C@@H](C#N)C(=O)N1,-0.353440361,3.482495435,0.904052668,-1.036115435,283.356,76.68
N#C[C@]1(NC(=O)Cc2c(F)cccc2F)CCSC1,-0.319771893,3.208267834,0.922520289,-1.185487834,282.315,52.89
[NH3+][C@@H](Cc1ccc(Br)cc1)[C@H]1CCc2cccnc21,-0.244846755,3.555113618,0.928676535,-0.828013618,318.238,40.53
CCn1nc(C)c(NC(=O)N(C)Cc2ccccc2F)c1C,1.838721071,2.164615665,0.941705253,1.158224335,304.369,50.16
Cc1ccc([C@@H](NCC(=O)N2CCCCC2)c2ccccc2)cc1,1.945563226,2.286903787,0.910421925,1.399616213,322.45199999999994,32.34
NC(=O)[C@@H]1CCCN(C(=O)c2ccc(-c3cccc(Cl)c3Cl)o2)C1,1.443010558,2.650224738,0.900788182,0.940675262,367.2320000000001,76.54
O=C(COc1ccccc1)N1N=C(c2ccncc2)C[C@@]1(O)C(F)(F)F,0.237742378,2.932503266,0.902610121,-0.584603266,365.311,75.02
Cc1nsc(N[C@H](C)c2cccs2)c1C(=O)[O-],-0.804528918,3.627920226,0.920434813,-1.578300226,267.355,65.05
Cc1occc(=O)c1OCC(=O)Nc1cccc(C(F)(F)F)c1,1.512763115,2.23970241,0.937223274,0.74481759,327.258,68.53999999999999
C[C@H](Oc1ccc(F)cc1)C(=O)Nc1ccc(Br)cc1,2.480060601,2.020189471,0.915324032,1.974010529,338.176,38.33
COc1cccc(Cl)c1CN1C[C@H](CO)OC[C@@H]1C,-0.334061036,3.166377647,0.917864262,-1.236177647,285.771,41.93000000000001
Cc1ccc([C@@H]2CCCCCN2C(=O)[C@H](O)c2ccccc2)o1,-2.261984375,2.925582489,0.938289719,0.839737511,313.39700000000005,53.68000000000001
COc1cccc(N2C[C@H](C(=O)Nc3cccnc3OC)CC2=O)c1,0.567189649,2.508262649,0.900570161,-0.417862649,341.36700000000013,80.75999999999999
CCCCc1ccc(-n2nnc(N)c2C(C)(C)C)cc1,1.719073949,2.361252299,0.926529735,1.128347701,272.396,56.73
CCc1nc(C)c(C(=O)N[C@H]2CCN(Cc3ccccc3)C2=O)s1,0.646230311,2.706455106,0.907392609,-0.161635106,343.452,62.3
Cc1ccc(C)c(N2C[C@H](C(=O)Nc3ccc(N(C)C)cc3)CC2=O)c1,1.520157313,2.452344099,0.918880816,0.908695901,351.45000000000016,52.650000000000006
O=C(c1cnccn1)N1CCCC[C@@H]1[C@H]1CCCC[C@@H]1O,-0.429420256,3.299441187,0.904294505,-1.277041187,289.379,66.32000000000001
CCC(C)(C)C(=O)Nc1cc(-c2ncco2)ccc1C,2.068222663,2.38120083,0.913967709,1.64351917,272.348,55.13
CCCN1C(=O)N=C(N)[C@H]1c1ccc2c(c1)OCCCO2,-3.752346001,3.195306691,0.923956357,-1.103506691,289.3350000000001,77.15
CC(C)c1ccsc1C(=O)NCC1CCN(c2cc[nH+]cc2)CC1,0.464700438,3.315213406,0.904190998,0.016786594,344.504,46.48
CC(=O)N1CCc2cc(NC(=O)c3cnc([C@@H]4CCCO4)s3)ccc21,0.704180487,3.013265846,0.915882245,0.142634154,357.4350000000001,71.53
Cn1cc(C(=O)N[C@H]2CCC[C@H]3OCC[C@H]23)c(-c2ccccc2)n1,0.030828798,3.352877627,0.943913633,-0.578377627,325.412,56.150000000000006
Cc1ccc(NC(=O)c2cccs2)cc1S(=O)(=O)N(C)C,1.53975164,1.969996657,0.939703371,0.589123343,324.42700000000013,66.48
CS(=O)(=O)NC[C@@H]1CCCCN1c1nc2ccccc2o1,-0.112579696,2.868855922,0.930738405,-1.132955922,309.391,75.44
c1cc(C[NH+]2CCC(OC3CCCC3)CC2)cc(-n2cccn2)c1,-0.474373327,3.544023189,0.914635529,-1.165223189,326.46399999999994,31.49
COc1ccnc(N2CCc3c(cccc3NC(C)=O)C2)n1,0.698274991,2.350127753,0.938538101,-0.343827753,298.34600000000006,67.35
COc1ccccc1N1CC[C@H](N[C@H](C)c2cncc(F)c2)C1=O,0.291078116,3.084176261,0.916252732,-0.398776261,329.37500000000006,54.46
CC(C)N(Cc1ccc(C#N)cc1)C(=O)c1c(O)cc(F)cc1F,1.770381112,2.37850523,0.931508347,1.21437477,330.334,64.33
CN(Cc1nccn1Cc1ccccc1)C(=O)N[C@H]1CCCC1(C)C,1.103038065,2.968814979,0.903043534,0.682685021,340.47100000000023,50.16
CCS[C@H]1CC[C@@H](Nc2ccc(Br)cn2)C1,0.823513857,3.363763524,0.911829427,0.566436476,301.25300000000004,24.92
O=C(C[C@H]1SCCNC1=O)Nc1cc(Cl)cc(Cl)c1,0.375931425,2.936857094,0.900092176,-0.383257094,319.2130000000001,58.2
C[C@@H]1CN(C(=O)Nc2ccc(COC(C)(C)C)cc2)CCO1,1.261538672,2.605878887,0.932312652,0.648421113,306.40600000000006,50.80000000000001
C[C@@](N)(C(=O)N1CCC[C@@H]1c1cccs1)C(F)(F)F,-0.110787213,3.422567966,0.910676715,-0.731267966,292.326,46.330000000000005
COc1ccccc1[C@@H]1[NH+]=N/C(=N\C(=O)c2ccco2)S1,-1.309575849,3.882209239,0.936853429,-2.119409239,302.335,78.13000000000001
C[C@H](NC(=O)c1ccoc1)c1ccc(OC(F)F)cc1,1.403343287,2.55608013,0.913736179,0.81591987,281.258,51.47
COc1ccc(C2=C[C@H](C(=O)NCc3cccnc3)N=N2)cc1,0.250461567,3.057884635,0.922040834,-0.475984635,308.341,75.94
CC[C@H](C)N(C)C(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,-1.498975392,2.405637597,0.907544086,1.559362403,331.4600000000001,52.650000000000006
O=C(c1ccco1)N1CCC[C@H](Nc2ncnc3c2CCC3)C1,0.216408995,2.907921124,0.941162738,-0.632921124,312.37300000000016,71.26
CNC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,2.087142415,1.443116894,0.901230868,0.994483106,272.279,58.2
CC(C)[C@H](C)NC(=O)c1cc2c(s1)-c1ccccc1OC2,1.625743305,2.783187109,0.927302791,1.298612891,301.4110000000001,38.33
CC(=O)N1CCC(C(=O)N[C@@H](c2ccccc2)C(F)(F)F)CC1,0.927859035,2.54137691,0.927297496,0.12332309,328.3340000000001,49.41
Cc1cc(CCNC(=O)c2ccccc2C(F)(F)F)on1,1.606466848,2.155670941,0.943797995,0.818649059,298.264,55.13
COc1ccc(C[C@H]([NH3+])c2cncc(Br)c2)cc1F,-0.017771367,3.244037936,0.938554818,-0.726537936,326.189,49.760000000000005
NC(=O)[C@@H]1CCCN(C(=O)c2c[nH]nc2-c2ccccc2Cl)C1,0.032704847,2.940517163,0.900755657,-0.872917163,332.79100000000005,92.08
O=C(CN1CCCSc2ccccc21)NCc1ccccc1,-1.462994638,1.992221109,0.939907736,1.312978891,312.43800000000005,32.34
O=S(=O)(NCc1ccccc1)c1ccccc1Br,2.190653459,1.641589182,0.938951562,1.286010818,326.21500000000003,46.17
CC(C)c1ncc(CO)n1Cc1c(Cl)cccc1Cl,1.793182635,2.511184742,0.93076972,1.342715258,299.201,38.05
O=C(NCc1ccccc1)NC[C@@H]1COc2ccccc2O1,0.933918046,2.339383588,0.910490403,-0.013583588,298.34200000000004,59.59
Cc1noc(C)c1[C@@H](C)[NH2+][C@@H](c1ccc(Cl)cc1)C1CC1,-0.035496216,3.957927692,0.914542054,-0.237387692,305.82900000000006,42.64
CC(C)(C)c1noc(COc2ccc(Cl)cc2C(N)=O)n1,1.283395659,2.264613661,0.937165121,0.433786339,309.75300000000004,91.24
Cc1ccc(F)cc1S(=O)(=O)NC[C@@H]1COc2ccccc2C1,0.822222938,2.628857282,0.934493291,0.034862718,335.4000000000001,55.400000000000006
NC(=O)c1cccc(NC(=O)Cc2ccc3c(c2)CCCC3)c1,1.851331088,1.876711102,0.911318601,0.968788898,308.3810000000001,72.19
CNc1nc(CNc2nnc(C(C)(C)C)s2)cs1,0.919882225,2.711437888,0.903008891,0.234462112,283.426,62.73
O=C(N[C@H](CO)c1ccco1)c1cc2c(s1)CCCC2,0.493927876,2.913876426,0.910090547,-0.230576426,291.37200000000007,62.47
Cc1cnccc1NC(=O)[C@H](C)c1ccc(Br)s1,1.452498506,2.854612651,0.928109064,1.101607349,325.231,41.99
Cn1cc(N2CCC[C@@H](NC(=O)Cc3cc(F)ccc3F)C2)cn1,0.152323332,2.816637911,0.930714115,-0.790637911,334.37000000000006,50.16
OC[C@@H](C[C@H]1CSc2ccccc21)c1ccccc1,1.180373342,3.13134156,0.904422877,0.91075844,270.39700000000005,20.23
COc1ccc([C@@H](C)NC(=O)Cc2cccc(C)c2)cc1,2.053531011,2.044074723,0.912734565,1.379445277,283.371,38.33
Cc1ccc([C@@H]([C@@H](C)[NH3+])N2CCN(C)C(=O)C2(C)C)cc1,-1.635077296,3.837575797,0.90979278,-2.618455797,290.431,51.190000000000005
CC(C)c1cc(C(=O)N(C)CCc2cn[nH]c2)n(C)n1,-0.120627963,2.785722509,0.900584935,-1.204422509,275.356,66.81
O=C(Nc1ccccc1)[C@@H]1CCCN(C(=O)Cn2ccnc2)C1,0.38046521,2.47213033,0.935216061,-0.71173033,312.373,67.23
C[C@@H]1CCN(C(=O)CCc2nc(-c3cccnc3)no2)C[C@@H]1O,-0.704627943,3.105251021,0.913587899,-1.811751021,316.3610000000001,92.35
CC(C)CNC(=O)c1ccc(=O)n(Cc2ccccc2)n1,1.034618448,1.87864675,0.908705337,-0.20124675,285.347,63.99
COc1ccccc1N1CCN(C(=O)c2ccc(O)c(C)c2)CC1=O,1.190050952,2.051751676,0.929860435,0.146468324,340.3790000000001,70.08000000000001
Cc1ccc(F)cc1NC(=O)Cc1ccc(OC(F)F)cc1,2.690032761,1.800147821,0.908941893,2.116572179,309.287,38.33
COc1cc(OC)cc(C(=O)Nc2ccc(C)c(F)c2)c1,2.457687854,1.695637254,0.938009345,1.707982746,289.306,47.56
C[NH2+]Cc1cccc(OCc2ccc(Cl)cc2Cl)c1,1.209607864,2.655730995,0.900304567,0.609869005,297.205,25.84
Cc1nn(-c2ccccc2)c(C)c1CNC(=O)N[C@H]1CCC[C@@H]1C,1.135758046,2.840101148,0.903530962,0.636838852,326.44400000000013,58.95
COc1ccc(C(=O)Nc2cc3c4c(c2)CC(=O)N4CCC3)c(OC)c1,-16.15271045,2.281054022,0.918741563,0.510345978,352.39000000000016,67.87
CC1(C)[C@@H](C(=O)Nc2ccc(Cl)c(Br)c2)[C@H]1C(=O)[O-],-0.627858091,3.488494989,0.911478795,-1.425394989,345.6000000000001,69.23
C[C@](O)(CNC(=O)c1cccs1)c1ccc2c(c1)OCO2,0.242948038,2.792413614,0.907671205,-0.678113614,305.3550000000001,67.79
CC(C)(C)Oc1ccc(C(=O)N2CC[C@H](C[NH+]3CCCCC3)C2)cc1,-0.675540897,3.720998511,0.909142236,-1.326198511,345.5070000000002,33.98
C[C@@H](NC(=O)c1ccccc1N(C)C(=O)c1ccco1)[C@@H]1CCCO1,0.406846397,3.08536799,0.906827707,-0.23186799,342.3950000000001,71.78
Cn1cc(NC(=O)c2ccsc2)cc(Br)c1=O,0.918116909,2.431470837,0.925785389,0.030129163,313.17600000000004,51.1
Cc1nnc(NC(=O)N2CCC[C@H]2CN2C[C@@H](C)O[C@H](C)C2)s1,-0.685788261,3.472229702,0.911335525,-1.520209702,339.46500000000003,70.59
COc1ccc(CNC(=O)c2ccccc2F)c(OC)c1,2.080278284,1.643689253,0.920401609,1.129210747,289.30600000000004,47.56
Cc1noc(C)c1[C@@H]1CCCN1C(=O)CN1CCNC1=O,-0.987097189,3.158593888,0.900451345,-2.178453888,292.33899999999994,78.68
CNC(=O)c1c(C)nc(N)nc1-c1ccc(OC(C)C)cc1,0.99097406,2.207691049,0.902898186,-0.026671049,300.362,90.13
COCCC(=O)N[C@H]1CCCc2c1cnn2-c1ccc(C)c(C)c1,0.873504172,2.792714608,0.918231107,0.226525392,327.42800000000005,56.15
C[C@@H]1Cc2ccccc2N1CC(=O)Nc1ccc(Cl)cc1F,1.922920146,2.411704592,0.931455369,1.457095408,318.779,32.34
CCn1nc(C)c(NC(=O)N2C[C@H](c3ccc(F)cc3)O[C@H](C)C2)c1C,0.905048148,3.134622381,0.908815498,0.518217619,360.4330000000001,59.39
Cc1ccc(CN2C(=O)CC[C@H]2C(=O)NC2CCCC2)cc1,0.911887631,2.48502423,0.928742014,0.05979577,300.40200000000004,49.41
CCc1nn(C)c(OC)c1CNC(=O)C1C2CC3CC(C2)CC1C3,-7.726218246,3.935004394,0.902352439,-1.255404394,331.4600000000001,56.15
O=C(Cc1ccccc1F)N[C@@H]1C[C@@H]1c1cccc(Cl)c1,1.469181042,2.688266896,0.916694895,1.005633104,303.764,29.1
COc1cc([C@](C)(O)c2cc(C)ccc2C)ccc1Cl,1.995660382,2.555885533,0.916876884,1.665354467,290.79,29.46
C[C@H](Cc1ccc(F)cc1)N[C@@H]1CCCc2cccnc21,1.308136791,2.895141146,0.922946482,0.923758854,284.378,24.92
O=C(Nc1ccc(OCc2cccc(F)c2)c(F)c1)[C@@H]1COCCO1,1.009961579,2.608344692,0.901832338,0.289355308,349.33300000000014,56.790000000000006
O=S(=O)(c1ccc(F)cc1F)N1CC[C@@H](Nc2ccccc2)C1,1.16802607,2.443005684,0.932553675,0.396894316,338.379,49.41
Cc1nnc(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)n1C,-1.396822228,3.843017992,0.900362572,-2.272797992,315.4410000000001,55.38
O=C(Nc1ccccc1S(=O)(=O)C(F)F)C1CC1,1.082732572,2.044260618,0.914107021,-0.012860618,275.276,63.24
C[C@H]1CCC[C@H](CCNc2nc3ccc(F)cn3n2)C1,0.548196933,3.341328514,0.929033976,0.155371486,276.35900000000004,42.22
O=C(NCC1(Cc2ccccc2)CC1)N1CCOC[C@H]1C1CC1,0.514852302,2.981512075,0.907823446,-0.151812075,314.4290000000001,41.57000000000001
CO[C@]1(C)C[C@H](N(C)C(=O)NCc2ccc(C#N)cc2)C1(C)C,-0.097412008,3.534606175,0.928827728,-0.631326175,315.4170000000001,65.36
O=C(Cc1ccc(F)c(F)c1)Nc1cnn(C[C@@H]2CCCO2)c1,0.66274081,2.679141445,0.920511312,-0.157641445,321.32700000000017,56.150000000000006
Cc1ocnc1CNS(=O)(=O)N1C[C@@H](C)C[C@@H](C)C1,-1.403364898,3.688720385,0.905274377,-2.393400385,287.38500000000005,75.44
O[C@@H](CN1CCc2sccc2C1)c1ccccc1,1.034966117,2.553855797,0.915940191,0.285944203,259.374,23.47
Cc1nn(Cc2ccc(Cl)cc2)c(C)c1C(=O)N1CC[C@H](C)[C@H](O)C1,0.6520708,2.991986351,0.913646427,0.052553649,361.8730000000001,58.36
CN(C)c1ccc(NC(=O)CCc2ccc3c(c2)OCO3)cc1,1.978951925,1.890687325,0.921722543,1.161912675,312.369,50.80000000000001
O=C(Nc1ccc(Cl)c(N2CCCS2(=O)=O)c1)c1cccs1,1.517182665,2.357578196,0.917907566,0.836121804,356.856,66.48
Cc1cnc2c(c1)nc(N)n2[C@H](C)CN1CCOCC1,-0.766204424,3.111027773,0.911680178,-1.895907773,275.356,69.2
COCc1cccc(CNC(=O)c2csc(Br)c2)c1,2.142021605,2.065318174,0.903421222,1.521681826,340.242,38.33
